id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
2734,CEO14-0000073-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,08/05/2019 00:00:00,08/04/2020 00:00:00,,Dagobah Events,Data Not Available,Kenneth Apodaca,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Dagobahfarmzinc@gmail.Com,(559) 942-6416,Data Not Available,,
2735,CEO14-0000074-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/07/2019 00:00:00,08/06/2020 00:00:00,,Jingubang Inc.,Jingubang Inc,Michael Manning,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,M@jingubang.Co,(510) 838-5775,Data Not Available,,
2736,CEO14-0000075-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,08/14/2019 00:00:00,08/13/2021 00:00:00,,"Zeal Events, LLC.",Data Not Available,"JANELLE EVANS, JOY MCDONALD",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Janellezealevents@gmail.Com,(510) 935-8389,Data Not Available,,
2737,CEO14-0000076-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/16/2019 00:00:00,08/15/2020 00:00:00,,Kc Media Holdings LLC,KasanaCare,Jeffrey Westman,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Jeffrey@kasanacare.Com,(707) 477-5367,Data Not Available,,
2738,CEO14-0000077-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,07/14/2021 00:00:00,07/14/2022 00:00:00,,Civic Events Group LLC,Data Not Available,Ali Cooper,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Ali@civiceventsgroup.Com,(951) 852-5961,Data Not Available,,
2739,CEO14-0000078-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,07/15/2021 00:00:00,07/15/2023 00:00:00,,Stonefish Inc,Data Not Available,Kenneth Corben,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Ken@psvertical.Com,(562) 270-4285,Data Not Available,,
2740,CEO14-0000079-LIC,Surrendered,Provisional,Commercial -  Event Organizer,Data Not Available,08/21/2019 00:00:00,08/20/2020 00:00:00,,Sky Events Inc.,Sky Events,Karen Bennett,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Bennettkb@icloud.Com,(646) 704-2116,Data Not Available,,
2741,CEO14-0000080-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,08/21/2019 00:00:00,08/20/2020 00:00:00,,Prop 64 Events,prop 64 events,"Edgar Escobar, Edward Axley",General Partnership,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,EdgrowLLC@gmail.Com,(213) 503-7352,Data Not Available,,
2742,CEO14-0000081-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,08/23/2019 00:00:00,08/22/2021 00:00:00,,Fte Entertainment LLC,Data Not Available,"Daniel  Zaharoni, Jayson Quinones, Kintu  Patel",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Danz@zaharoni.Com,(310) 617-6718,Data Not Available,,
2743,CEO14-0000082-LIC,Surrendered,Annual,Commercial -  Event Organizer,Data Not Available,07/20/2021 00:00:00,07/20/2022 00:00:00,,"Hghlnd Evnts, Inc.",Data Not Available,Salwa Ibrahim,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,James@mksiinvestments.Com,(510) 912-4801,Data Not Available,,
2744,CEO14-0000083-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/27/2019 00:00:00,08/26/2020 00:00:00,,The Best Events LLC,Data Not Available,Jacquelyn Vasquez,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Thebesteventsr420@gmail.Com,(925) 819-6564,Data Not Available,,
2745,CEO14-0000084-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,08/27/2019 00:00:00,08/26/2020 00:00:00,,"Statewide Event Company, Inc.",Data Not Available,"Adrian Sedlin, Kerry  Arnold, Mark  Vendetti, Rick  Fisher",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Ashleyb@canndescent.Com,(805) 220-3779,Data Not Available,,
2746,CEO14-0000085-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,08/27/2019 00:00:00,08/26/2020 00:00:00,,Genius Events LLC,Data Not Available,"Ari Stiegler, Gabriel Borden",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Ben@geniusfund.Com,(213) 374-0534,Data Not Available,,
2747,CEO14-0000086-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,07/30/2021 00:00:00,07/30/2023 00:00:00,,Karen Byars,MCREvents,Karen Byars,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Mendocannabisevents@gmail.Com,(707) 223-4367,Data Not Available,,
2748,CEO14-0000087-LIC,Surrendered,Provisional,Commercial -  Event Organizer,Data Not Available,08/29/2019 00:00:00,08/28/2020 00:00:00,,"Starlight Resources, Inc.",Bloom Farms,"Michael Ray, Ramon Ware",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Contact@bloom.Farm,(510) 500-3794,Data Not Available,,
2749,CEO14-0000088-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/30/2019 00:00:00,08/29/2025 00:00:00,,East Bay Therapeutics,Ohana Cannabis Co,"Daryoush  Azimi, Nasser Azimi",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Nazimi@eastbaytherapeutics.Com,(916) 757-4892,Data Not Available,,
2750,CEO14-0000089-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/03/2019 00:00:00,09/02/2020 00:00:00,,"Green Pasture Technologies, Inc.","Green Pasture Technologies, Inc.","Anthony Ricci, Suren Avunjian",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Info@bewilder.Io,(818) 395-4659,Data Not Available,,
2751,CEO14-0000090-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,09/05/2019 00:00:00,09/04/2026 00:00:00,,Grower's Market,Data Not Available,Danny Bitar,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Dannyb7@gmail.Com,(323) 864-1975,Data Not Available,,
2752,CEO14-0000091-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/05/2019 00:00:00,09/04/2022 00:00:00,,Marz Ip Corp.,Data Not Available,Matthew McPhail,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Purplecrossrx@gmail.Com,(831) 265-6546,Data Not Available,,
2753,CEO14-0000092-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,09/05/2019 00:00:00,09/04/2025 00:00:00,,Make Green Events LLC,Data Not Available,"Hans Benson, Luis  Viveros, Patrick Finnegan",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Patrick@oaklanddc.Com,(916) 718-1068,Data Not Available,,
2754,CEO14-0000093-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,09/06/2019 00:00:00,09/05/2026 00:00:00,,Patients Mutual Assistance Collective Corporation,Harborside,"Conrad Gregory, John Nichols, Kavi Bhai, Kevin  Singer, Patricia  Brooks",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Licensing@statehouse.Co,(510) 610-7444,Data Not Available,,
2755,CEO14-0000094-LIC,Surrendered,Provisional,Commercial -  Event Organizer,Data Not Available,09/09/2019 00:00:00,09/08/2022 00:00:00,,Emerald Pharms Resource Center,Emerald Pharms,"Misty Cordeiro-Cary, Tiffany Devitt",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Compliance@cannacraft.Com,(916) 420-0173,Data Not Available,,
2756,CEO14-0000095-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/10/2019 00:00:00,09/09/2020 00:00:00,,P&S Ventures LLC,Data Not Available,"Dina Browner, Jason Beck, Scott Lambert",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Scotte_2000@yahoo.Com,(818) 621-0288,Data Not Available,,
2757,CEO14-0000096-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/11/2019 00:00:00,09/10/2020 00:00:00,,Golden Plug Society,Golden Plug Society,Zabdi Jasso,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Zabdi.Jasso@gmail.Com,(951) 490-8401,Data Not Available,,
2758,CEO14-0000097-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,09/16/2019 00:00:00,09/15/2020 00:00:00,,"Merry Jane Events, Inc",Data Not Available,lynn ballantyne,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Merryjaneevents@gmail.Com,(805) 259-9339,Data Not Available,,
2759,CEO14-0000098-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/04/2021 00:00:00,08/04/2022 00:00:00,,Totally Phresh Farms LLC,"TotallyPhreshFarms, LLC",Tiana Phipps,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Totallyphreshfarms@aol.Com,(909) 503-3211,Data Not Available,,
2760,CEO14-0000099-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/20/2019 00:00:00,09/19/2020 00:00:00,,Balbuena Productions,Data Not Available,Johan Balbuena,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Jbalbuena@mac.Com,(201) 253-6995,Data Not Available,,
2761,CEO14-0000100-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/20/2019 00:00:00,09/19/2020 00:00:00,,New West Ventures LLC,New West Summit,Jim McAlpine,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Jim@newwestsummit.Com,(415) 283-6103,Data Not Available,,
3069,CEO14-0000101-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,09/24/2019 00:00:00,09/23/2025 00:00:00,,"Westside Professional Management, LLC",Wheelhouse,"Sergio Burga, Zahur Lalji",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Info@wheelhouseph.Com,(805) 382-0420,Data Not Available,,
3195,CEO14-0000102-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,09/26/2019 00:00:00,09/25/2020 00:00:00,,Vertical Bliss Inc,Data Not Available,Ruben Kachian,Data Not Available,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Ruben@verticalbliss.Com,(855) 984-1771,Data Not Available,,
3196,CEO14-0000103-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,10/01/2019 00:00:00,09/30/2020 00:00:00,,Mmc Management Services LLC,Data Not Available,"Mark Ponticelli, Marlowe Mecardo",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Mm.Mgmtgroup@gmail.Com,(209) 408-8996,Data Not Available,,
3197,CEO14-0000104-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/05/2021 00:00:00,08/05/2022 00:00:00,,Contra Costa Farms LLC,Coco Farms,"Andrew Wesley, Charles  Wesley, Martin Wesley",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Info@enjoycocofarms.Com,(833) 424-4283,Data Not Available,,
3198,CEO14-0000105-LIC,Revoked,Annual,Commercial -  Event Organizer,Data Not Available,10/03/2019 00:00:00,10/02/2020 00:00:00,,"Weedcon Productions, LLC",WeedCon,John Williams,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,John@weedconproductions.Com,(310) 699-1416,Data Not Available,,
3199,CEO14-0000106-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,10/08/2019 00:00:00,10/07/2026 00:00:00,,Smoakland Media LLC,Data Not Available,"Chang Yi, Grant Ip, Irfan Jaffery",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Ijaffery@smoakland.Com,(510) 499-2444,Data Not Available,,
3200,CEO14-0000107-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,10/11/2019 00:00:00,10/10/2020 00:00:00,,"Fakework Management, Inc",Data Not Available,"BRANDON  KAPLAN, DOMINICK MORMILE",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Kap@fakeworkmgmt.Com,(310) 936-8176,Data Not Available,,
3201,CEO14-0000108-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,07/21/2023 00:00:00,07/20/2026 00:00:00,,Team Allen Inc.,TEAM ALLEN INC.,"Charis Allen, Claude Allen",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Claude@kannaoak.Com,(510) 935-3666,Data Not Available,,
3202,CEO14-0000109-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,10/22/2019 00:00:00,10/21/2023 00:00:00,,"Event Horizon Technologies, Inc.",Flow Kana,"David Rosenthal, Jaime Restrepo, Joseph Mishkin, Juan Maroso Marquez, Kevin Albert",Foreign Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Drp@flowcannabis.Co,(415) 606-6361,Data Not Available,,
3203,CEO14-0000110-LIC,Surrendered,Provisional,Commercial -  Event Organizer,Data Not Available,11/26/2019 00:00:00,11/25/2020 00:00:00,,Se And Sa Holdings,Data Not Available,"Pamela  Epstein, Shareef El-Sissi, Soufyan Abouhamed, Suhel Singh",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Edeninfusions@gmail.Com,(323) 645-7669,Data Not Available,,
3204,CEO14-0000111-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,12/02/2019 00:00:00,12/01/2020 00:00:00,,California Wellness Enterprise,Data Not Available,Gasper Guarrasi,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Gasper@cannabisadvising.Com,(213) 305-0219,Data Not Available,,
3205,CEO14-0000112-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,12/02/2019 00:00:00,12/01/2020 00:00:00,,Torero Group,TORERO GROUP,Ilan Bitton,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Michaeljbitton@gmail.Com,(310) 279-0709,Data Not Available,,
3206,CEO14-0000113-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,12/05/2019 00:00:00,12/04/2020 00:00:00,,"Green Flower Events, LLC","GREEN FLOWER EVENTS, LLC",Marlinda Girley,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Marlee.Girley@gmail.Com,(209) 518-6324,Data Not Available,,
3207,CEO14-0000114-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,12/12/2019 00:00:00,12/11/2025 00:00:00,,"Caniliv Systems, Inc.",Liv.,Aja Arnold,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Aja@canilivsystems.Com,(818) 297-9338,Data Not Available,,
3208,CEO14-0000115-LIC,Expired,Provisional,Commercial -  Event Organizer,Data Not Available,12/20/2019 00:00:00,12/19/2020 00:00:00,,Amenta Systems Research And Development LLC,AmentaMedicinals,Sabir Al-Mansur,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Amentasystems@gmail.Com,(510) 593-9093,Data Not Available,,
3209,CEO14-0000116-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,08/09/2021 00:00:00,08/09/2023 00:00:00,,"Valley Pure Lemoore, LLC",Data Not Available,Bruce Kopitar,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Tony@valleypure.Net,(559) 909-9273,Data Not Available,,
3210,CEO14-0000117-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,08/16/2021 00:00:00,08/16/2026 00:00:00,,Jdn Productions LLC,JDN PRODUCTIONS LLC,Joshua Naggar,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Joshua@jdnattorney.Com,(310) 433-8971,Data Not Available,,
3211,CEO14-0000118-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,09/04/2021 00:00:00,09/04/2024 00:00:00,,K Stock Encore LLC,KUSHSTOCK,Kadan Borg,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Kushstockfestival@gmail.Com,(818) 849-2138,Data Not Available,,
3212,CEO14-0000119-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,09/13/2021 00:00:00,09/13/2022 00:00:00,,Michele Thorn,Green Rush Events,Michele Thorn,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Michele@greenrushevents.Com,(661) 301-1004,Data Not Available,,
3213,CEO14-0000120-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,02/10/2022 00:00:00,02/10/2025 00:00:00,,Kurated LLC,Kurated,DOUGLAS STEWART,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Kurated.Shop@gmail.Com,(510) 735-1471,Data Not Available,,
3214,CEO14-0000121-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,09/28/2021 00:00:00,09/28/2024 00:00:00,,The Goodfellas Group LLC,THE GOODFELLAS GROUP LLC,"AnNam Tran, Antiem Tran, Tanya Marie Pascua",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Nam@wearethegoodfellas.Com,(562) 761-5693,Data Not Available,,
3215,CEO14-0000122-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,02/16/2022 00:00:00,02/16/2023 00:00:00,,"Mwtl Group, Inc.",Medallion Entertainment,Michael O'Leary,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Michael@medallionwellness.Com,(209) 494-3204,Data Not Available,,
3216,CEO14-0000123-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,11/04/2021 00:00:00,11/04/2022 00:00:00,,420smoking.Club Incorporation,Data Not Available,Kevin Luster,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Info@420smoking.Club,(510) 409-1912,Data Not Available,,
3217,CEO14-0000124-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,11/09/2021 00:00:00,11/09/2023 00:00:00,,Cody Bass,Data Not Available,Cody Bass,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Cody@tahoewellness.Com,(530) 542-0420,Data Not Available,,
3218,CEO14-0000125-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,11/27/2021 00:00:00,11/27/2025 00:00:00,,"Conquest Marketing Group, LLC",Conquest Marketing Group,Tranell Sevier,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Conquestmgc@gmail.Com,(916) 595-5118,Data Not Available,,
3219,CEO14-0000126-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,02/24/2022 00:00:00,02/24/2023 00:00:00,,Daa$ Entertainment LLC,DAA$ Entertainment LLC,"Anthony Daniels Jr, Jerame Herbert",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Buffndeebo@yahoo.Com,(310) 256-7538,Data Not Available,,
3220,CEO14-0000127-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,12/15/2021 00:00:00,12/15/2026 00:00:00,,"Med For America, Inc.",Dream Fields,"Lukasz Tracz, Scot Garrambone, Sebastian Solano",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Sbg@dreamfields.Com,(310) 691-9736,Data Not Available,,
3221,CEO14-0000128-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,12/21/2021 00:00:00,12/21/2022 00:00:00,,Mendocino Producers Guild,Mendocino Producers Guild,"Meagen Hedley, Nicholas  Smilgys, Traci Pellar",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Mendopg@gmail.Com,(707) 357-5693,Data Not Available,,
3222,CEO14-0000129-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,03/14/2022 00:00:00,03/14/2027 00:00:00,,Capitol Compliance Management LLC,Data Not Available,Garib Karapetyan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Compliance@ccmup.Com,(775) 240-3055,Data Not Available,,
3223,CEO14-0000130-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,03/15/2022 00:00:00,03/15/2023 00:00:00,,"The Business Institute, LLC",Emerald Goddess Celebrations,Paul Karasik,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Paul@paulkarasik.Com,(310) 545-4994,Data Not Available,,
3224,CEO14-0000131-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,03/18/2022 00:00:00,03/18/2023 00:00:00,,N'Dulge N Fun Party Rentals Inc,Blunts And Brunch With A Twist L.A./O.C.,"Rosie Heggins, Tiana Heggins",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Bluntsandbrunchwithatwistlaoc@gmail.Com,(714) 391-3165,Data Not Available,,
3103,CEO14-0000132-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,03/28/2022 00:00:00,03/28/2023 00:00:00,,"Califari Ca, LLC","CALIFARI CA, LLC",Jason McHugh,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Jmchugh@califari.Com,(310) 497-6104,Data Not Available,,
3104,CEO14-0000134-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,04/14/2022 00:00:00,04/14/2023 00:00:00,,Matthew Lyle,Nebulous,Matthew Lyle,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Matt.Lyle16@gmail.Com,(703) 967-4256,Data Not Available,,
3105,CEO14-0000136-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,05/09/2022 00:00:00,05/09/2023 00:00:00,,"Midnight Soul Brand, LLC",Midnight Soul Brand,"Andrina Stokes, Katarina Eleby",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Kat@midnightsoulbrand.Com,(562) 517-8111,Data Not Available,,
3106,CEO14-0000137-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,05/24/2022 00:00:00,05/24/2023 00:00:00,,Kalla Holdings LLC,Data Not Available,Ali Jamalian,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Aj@kiffensf.Com,(415) 900-6868,Data Not Available,,
3107,CEO14-0000139-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,06/01/2022 00:00:00,06/01/2024 00:00:00,,Lav8 Corporation,Data Not Available,MIRIEL BEREAL,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Maebereal@gmail.Com,(213) 377-7049,Data Not Available,,
3108,CEO14-0000140-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,06/06/2022 00:00:00,06/06/2023 00:00:00,,E7 La LLC,Element 7,Robert DiVito,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Robert@e7ca.Com,(630) 335-4783,Data Not Available,,
3109,CEO14-0000141-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,06/14/2022 00:00:00,06/14/2023 00:00:00,,Judah Bell,Taste Maker Productions,Judah Bell,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Belljudah@gmail.Com,(510) 282-4852,Data Not Available,,
3110,CEO14-0000145-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,06/22/2022 00:00:00,06/22/2025 00:00:00,,Bud And Bloom,Farmacy Santa Ana,"Graham Farrar, Kyle Kazan",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Licensing@glasshousegroup.Com,(562) 264-5078,Data Not Available,,
3111,CEO14-0000146-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,06/23/2022 00:00:00,06/23/2025 00:00:00,,Mayra Altamirano,Data Not Available,"Isaac Altamirano, Mayra Altamirano",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Mayra@worstgeneration.Wtf,(806) 544-9339,Data Not Available,,
3112,CEO14-0000148-LIC,Active,Annual,Commercial -  Event Organizer,Data Not Available,06/27/2022 00:00:00,06/27/2026 00:00:00,,Cusp High Freq LLC,Data Not Available,"Antonio Beltran, Gurpreet Sangha, Julio Beltran, Raj Sangha",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Julio@cuspagency.Com,(909) 681-4974,Data Not Available,,
3113,CEO14-0000149-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,06/28/2022 00:00:00,06/28/2023 00:00:00,,Gallantri Industries Inc.,Gallantri Industries Inc.,"Keyston Franklin, Omari Garrett, Renita  Manley, Rodolfo Ceja",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Info@gallantriindustries.Com,(312) 715-7698,Data Not Available,,
3114,CEO14-0000151-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,07/12/2022 00:00:00,07/12/2023 00:00:00,,The Foxx Law Group,Data Not Available,Fahed Sayegh,Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Freddy@thefoxxfirm.Com,(310) 877-5033,Data Not Available,,
3115,CEO14-0000152-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,07/26/2022 00:00:00,07/26/2023 00:00:00,,"Master Collective Management, LLC",Data Not Available,Robert Selan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Jordan@mastercollective.Com,(818) 710-0188,Data Not Available,,
3116,CEO14-0000153-LIC,Expired,Annual,Commercial -  Event Organizer,Data Not Available,07/26/2022 00:00:00,07/26/2023 00:00:00,,Vibe Salinas LLC,Data Not Available,"Joseph Starr, Mark Waldron, Michal Holub",Limited Liability Company,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Compliance@vibebycalifornia.Com,(279) 356-8423,Data Not Available,,
