id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
6727,DCC-10002928,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/26/2019 00:00:00,04/26/2022 00:00:00,,"Frlish Farms Cultivation 2, LLC",Data Not Available,"Conrad Gregory, John Nichols, Patricia Brooks, Stephen Deangelo",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Licensing@shopharborside.Com,(510) 610-7444,Data Not Available,,
6728,DCC-10002933,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/26/2019 00:00:00,04/26/2023 00:00:00,,Evergreen Management Services LLC,Evergreen Management Services LLC,"Debbie Vladic, Mikael Marczak",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Mikaelkmarczak@gmail.Com,(949) 468-6420,Data Not Available,,
6729,DCC-10002936,Expired,Provisional,Manufacturer - Type S,Adult-Use and Medicinal,04/26/2019 00:00:00,04/26/2021 00:00:00,,"Kg Medicinals, LLC",Daddy Bones Balm,Kathleen Graham,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Daddybones420@gmail.Com,(707) 580-4441,Data Not Available,,
6730,DCC-10002942,Active,Annual,Manufacturer - Type N,Adult-Use and Medicinal,04/26/2019 00:00:00,04/26/2026 00:00:00,,Kush Valley Collective,The Originals Factory and Weed Shop,Matthew Ochoa,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Kushvalleycollective420@gmail.Com,(323) 696-9680,Data Not Available,,
6731,DCC-10002944,Surrendered,Provisional,Manufacturer - Type S,Adult-Use and Medicinal,04/29/2019 00:00:00,04/21/2020 00:00:00,,Grand Trans Atlantic,Grand Trans Atlantic,Jason Gann,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Grandtransatlantic1@gmail.Com,(310) 666-7978,Data Not Available,,
6732,DCC-10002954,Revoked,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2025 00:00:00,,Channel Group Of Oakland,The Refinery,"Brian Collins, Brian Mas",Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Bmas@bsqmgmt.Com,(833) 710-8655,Data Not Available,,
6733,DCC-10002964,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/29/2019 00:00:00,02/05/2020 00:00:00,,T4 Manufacturing Inc.,T4 Manufacturing Inc.,"Dean Laing, Jeremy Ducharme, Srinivas Pohar",Corporation,Data Not Available,Not Published,Data Not Available,CA,Solano,Data Not Available,Jeremy@t4mfg.Net,(707) 592-5378,Data Not Available,,
6734,DCC-10002965,Surrendered,Provisional,Manufacturer - Type P,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2025 00:00:00,,"High Line Distribution, Inc.",Data Not Available,"Brandon Weiss, Gregory Lara, Jonathan Catsavas, Nicholas Danias",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Ashley@highlinedistro.Com,(310) 925-7724,Data Not Available,,
6735,DCC-10002973,Surrendered,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/29/2019 00:00:00,09/14/2023 00:00:00,,R1b Enterprises Inc,Root One Botanicals,Jonathan Mccolley,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Jonm@rootonebotanicals.Com,(707) 230-6229,Data Not Available,,
6736,DCC-10002974,Expired,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,08/27/2020 00:00:00,04/29/2022 00:00:00,,Kindrub Collective,Kind Medicine,Paula Walter,Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Kindruborganics@yahoo.Com,(831) 278-2424,Data Not Available,,
6737,DCC-10002979,Expired,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2024 00:00:00,,Nanogen LLC,Nanogen LLC,"Benjamin Larson, Chunxiao Han",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Ben@vertosa.Com,(510) 550-5850,Data Not Available,,
6738,DCC-10002980,Expired,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2020 00:00:00,,"1804 Management, LLC",Vertical and Vertical Companies,Todd Kaplan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Aadams@mih1.Com,(805) 660-7479,Data Not Available,,
6739,DCC-10002981,Expired,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2020 00:00:00,,"3247 C M, LLC","3247 C M, LLC",Todd Kaplan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Jthompson@mih1.Com,(805) 660-7479,Data Not Available,,
6436,DCC-10002982,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2026 00:00:00,,"3247 A M, LLC","3247 A M, LLC",Todd Kaplan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Rs@vertcos.Com,(805) 660-7479,Data Not Available,,
6437,DCC-10002984,Surrendered,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2026 00:00:00,,"Claremont Capital Partners, LLC",Claremont Capital Partners,Casey Dalton,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Fresno,Data Not Available,Kyle.Walton@cacannabisfactory.Com,(818) 635-8795,Data Not Available,,
6438,DCC-10002985,Surrendered,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,10/29/2018 00:00:00,03/21/2022 00:00:00,,Lancaster Storage Properties LLC,Trendhaus Distribution,"Daniel Hagel, Omer Baron, Oren Barzilay",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Omer@trendhausdistro.Com,(818) 383-9739,Data Not Available,,
6439,DCC-10002992,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,04/29/2019 00:00:00,04/29/2026 00:00:00,,Arcatax,ArcataX,"Case Mandel, Lizandro Salazar",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Gretchen@arcatax.Com,(831) 419-0520,Data Not Available,,
6440,DCC-10003003,Expired,Provisional,Manufacturer - Type 7,Adult-Use,04/30/2019 00:00:00,04/30/2022 00:00:00,,Acedat Inc.,AceDat Inc.,Aaron Ung,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Aaron_Ung1@yahoo.Com,(562) 475-8088,Data Not Available,,
6441,DCC-10003005,Surrendered,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,01/05/2022 00:00:00,,"Shamrock Oil, LLC","Shamrock Oil, LLC",Marty Mccortney,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Marty@shamrock-Oil.Com,(916) 802-4168,Data Not Available,,
6442,DCC-10003008,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2025 00:00:00,,"Silver Lake Caregivers Group, Inc.","Silver Lake Caregivers Group, Inc.",Tolabus Stein,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Tolabus@gmail.Com,(213) 925-3158,Data Not Available,,
6443,DCC-10003009,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2023 00:00:00,,"Bay City Genetics, Inc.","Bay City Genetics, Inc.",Wendy Marchbanks,Corporation,Data Not Available,Not Published,Data Not Available,CA,San Diego,Data Not Available,Baycitygenetics1@gmail.Com,(619) 559-6121,Data Not Available,,
6444,DCC-10003010,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2023 00:00:00,,Whole Oil LLC,Whole Oil LLC,William Quiros,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Barbara,Data Not Available,Bill@wholeoil.Com,(818) 404-4226,Data Not Available,,
6445,DCC-10003011,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2025 00:00:00,,Treetop Flyers,Canna Bay Farms,"Braden Butcher, Ronald Rubino, Susan Cable, Wade Cable",Corporation,Data Not Available,Not Published,Data Not Available,Data Not Available,Data Not Available,Data Not Available,Data Not Available,(831) 783-8556,Data Not Available,,
6446,DCC-10003012,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2026 00:00:00,,"Kase Manufacturing, Inc.","Kase Manufacturing, Inc.","Andrew Ford, Bryan Fonseca, John Di Girolamo, Mike Reynolds",Corporation,Data Not Available,Not Published,Data Not Available,CA,Stanislaus,Data Not Available,Narek@shevinlaw.Com,(209) 622-4589,Data Not Available,,
6447,DCC-10003013,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2026 00:00:00,,"Coachella Labs, LLC","Coachella Labs, LLC","Charles Ryan Wright, Charles Wayne Wright, Joseph Encinosa, Liam Waite",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Chris@coachella-Labs.Com,(818) 585-2999,Data Not Available,,
6448,DCC-10003014,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,06/17/2021 00:00:00,,"Stargreen Enterprises, LLC",House of Lucidity,James Christiansen,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,J.Christiansen@houseoflucidity.Com,(714) 366-2390,Data Not Available,,
6449,DCC-10003017,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2026 00:00:00,,"Tamalpais Co-Packing, LLC",Tamalpais Copacking,Joaquin Lujan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Marin,Data Not Available,Joaquin@tamcopacking.Com,(415) 637-6786,Data Not Available,,
6450,DCC-10003021,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2022 00:00:00,,"Compassionate Patient Resources, Inc.",CPR,Andrey Shmykov,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,"Diana@americannmade.Com, Natalie@americannmade.Com",(818) 996-4277,Data Not Available,,
6451,DCC-10003022,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2026 00:00:00,,"Gold Star Oil, Incorporated",Gold Star Oil,"Degi Simmons, Robert Lynch",Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Data Not Available,(925) 899-0601,Data Not Available,,
6452,DCC-10003030,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,04/30/2019 00:00:00,04/30/2026 00:00:00,,"Tmp Unlimited, Inc.","TMP Unlimited, Inc.","Clarence Baker, David Kim, Jason Lee, Ray Nicolas",Corporation,Data Not Available,Not Published,Data Not Available,CA,Kern,Data Not Available,Jason.Lee@tmpunlimited.Com,(714) 318-5045,Data Not Available,,
6453,DCC-10003039,Expired,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2025 00:00:00,,Ccca North,"CCCA North, LLC","Aaron Godbout, Adam Bonner",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Contra Costa,Data Not Available,Mll1956@outlook.Com,(510) 630-5711,Data Not Available,,
6454,DCC-10003042,Expired,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2020 00:00:00,,Eudaimonia Industries Inc.,Eudaimonia Industries Inc.,McLean Gordon,Corporation,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Sweetblossomedibles@gmail.Com,(678) 472-8272,Data Not Available,,
6455,DCC-10003043,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2021 00:00:00,,The Dunlevie Company LLC,The Dunlevie Company LLC,"Andre Madeira, Malcolm Dunlevie, Oscar Mackey, travis kasperbauer",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Francisco,Data Not Available,Oscar@dunlevie.Co,(415) 203-8953,Data Not Available,,
6456,DCC-10003044,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2026 00:00:00,,"Delta Agricultural Holdings, LLC",Data Not Available,"Jai Patel, Neat Allen Sawyer, Ravdeep Dhatt, Sebastian Maldonado",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Deltaagmanagement@gmail.Com,(310) 595-4933,Data Not Available,,
6457,DCC-10003045,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use,05/01/2019 00:00:00,03/23/2020 00:00:00,,"Norcal Trimmers, Inc.",Data Not Available,"Brett Nakamoto, Michael Hadj",Corporation,Data Not Available,Not Published,Data Not Available,CA,San Francisco,Data Not Available,Mookie@budtendersbible.Com,(415) 369-7690,Data Not Available,,
6458,DCC-10003046,Expired,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2020 00:00:00,,Strategic Innovations Group Inc,Strategic Innovations Group Inc,"Adam Peterson, John Oram",Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Adam@bloominnovations.Com,(510) 409-9543,Data Not Available,,
6459,DCC-10003047,Expired,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/04/2020 00:00:00,05/01/2022 00:00:00,,Coastal Research Inc.,Coastal Research Inc.,"anthony hillen, Brendan McMahon, Casey Valverde, Michael Larson",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Mike@coastalresearchinc.Com,(831) 265-3410,Data Not Available,,
6460,DCC-10003048,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/01/2019 00:00:00,01/13/2021 00:00:00,,"Ice House Rd, LLC",Mohave Cannabis Co.,"CURTIS Devine, Debbie Hunter, Gerald Telles",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Devine@simmslaw.Com,(760) 420-1846,Data Not Available,,
6461,DCC-10003049,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2021 00:00:00,,Golden Gate Gen,Gold Seal San Francisco,"Aaron Flynn, John Graham, Neil Dellacava",General Partnership,Data Not Available,Not Published,Data Not Available,CA,San Francisco,Data Not Available,Brad@goldsealsf.Com,(415) 404-8541,Data Not Available,,
6462,DCC-10003050,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2023 00:00:00,,Refined Xtractions,Refined Xtractions,Heidi Shahrestany,Corporation,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Heidi@refinedxtractions.Com,(949) 933-0075,Data Not Available,,
6463,DCC-10003051,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2022 00:00:00,,Gravenstein Foods LLC,Data Not Available,"Anthony Bash, Glen Leibowitz, James Doherty, Kevin Murphy, Robert Daino",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Rebecca.Kirk@acreageholdings.Com,(111) 111-1111,Data Not Available,,
6464,DCC-10003052,Expired,Provisional,Manufacturer - Type S,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2023 00:00:00,,Blackwolf Enterprises LLC,Lazy8 Bakery,David Blackwolf,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Sweetblossomedibles@gmail.Com,(831) 338-3924,Data Not Available,,
6465,DCC-10003053,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2024 00:00:00,,Eminent Group LLC,Eminent Extracts,Keon Houston,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,Keon@eminentextracts.Com,(916) 800-1995,Data Not Available,,
6466,DCC-10003055,Surrendered,Provisional,Manufacturer - Type 7,Medicinal,05/01/2019 00:00:00,10/31/2019 00:00:00,,Zyfa Inc,ZYFA Inc,"William Fannin, Yevgeniy Zebrov",Corporation,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Yevgeniytc@gmail.Com,(916) 969-5451,Data Not Available,,
6493,DCC-10003056,Expired,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2025 00:00:00,,One Led Ca LLC,Green Revolution,"Edward Lafferty, Leo Shlovsky, Liubov Gordeeva",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Shlovsky@greenrevolution.Com,(917) 754-5717,Data Not Available,,
6855,DCC-10003057,Active,Annual,Manufacturer - Type 7,Medicinal,05/01/2019 00:00:00,05/01/2026 00:00:00,,Apollo Cultivation,"Apollo Cultivation Management, LLC",Cameron Kojima,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Data Not Available,(949) 793-2766,Data Not Available,,
6856,DCC-10003058,Expired,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/01/2019 00:00:00,05/01/2020 00:00:00,,"Pharmaworx, LLC","Pharmaworx, LLC",David Danon,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,David@integratedfarmsco.Com,(646) 541-4201,Data Not Available,,
6857,DCC-10003059,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2026 00:00:00,,"Matada, LLC","Matada, LLC","Adam Agathakis, Christopher Sarkissian, Edward Manolos, Jaime Alefosio, John Nguyen",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Adam@matadaLLC.Com,(714) 396-2512,Data Not Available,,
6858,DCC-10003060,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2026 00:00:00,,Chief Research And Logistics,Multiverse Extracts,"hartej gill, Ian Dixon, parampreet singh",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Hartejgill1@gmail.Com,(530) 312-8713,Data Not Available,,
6859,DCC-10003064,Expired,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2023 00:00:00,,Sg Scientific,Peridot Labs AND Chemistry,"Paul Roethle, Trevar Mazza",Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Paul@sgscientific.Com,(510) 684-0462,Data Not Available,,
6860,DCC-10003065,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2026 00:00:00,,"Public Only Services,Inc","PUBLIC ONLY SERVICES,INC","John Zapp, nicholas pringle",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Nick.Pringle@yahoo.Com,(805) 433-2219,Data Not Available,,
6861,DCC-10003066,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2026 00:00:00,,Essence Of Humboldt LLC,Essence of Humboldt LLC,"Edward Houghton, Richard Houghton",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Richard@thecannavisegroup.Com,(707) 496-3546,Data Not Available,,
6862,DCC-10003067,Expired,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2020 00:00:00,,"Ice House Rd, LLC",Mohave Cannabis Co.,"CURTIS Devine, Debbie Hunter, Gerald Telles",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Devine@simmslaw.Com,(760) 420-1846,Data Not Available,,
6863,DCC-10003068,Expired,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2023 00:00:00,,Coachella Clear Co.,Coachella Clear Co.,"Kevin Sperry, Maxwell Koby, Michael Yim",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Kyearthwind@gmail.Com,(213) 453-8040,Data Not Available,,
6864,DCC-10003069,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2021 00:00:00,,Golden State Recycling Collective,Brite Labs,"Brian Brown, james blood, Joyce Machado",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Blood@britelabs.Com,(510) 631-8108,Data Not Available,,
6865,DCC-10003070,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/02/2019 00:00:00,05/02/2021 00:00:00,,"Herbalogic, LLC",710 Standard Company,Freddy Suastegui,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Freddy@freddy2012.Com,(305) 984-5100,Data Not Available,,
6866,DCC-10003075,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2020 00:00:00,,Green Spectrum Trading LLC,Green Spectrum Trading LLC,"Arman Karkotsyan, Michael Mirolla",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Greenspectrumtrading@gmail.Com,(310) 683-5001,Data Not Available,,
6867,DCC-10003076,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2020 00:00:00,,Green Spectrum Trading LLC,Green Spectrum Trading LLC,"Arman Karkotsyan, Michael Mirolla",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Mike@greenspectrumgroup.Com,(310) 683-5001,Data Not Available,,
6494,DCC-10003077,Expired,Annual,Manufacturer - Type 7,Medicinal,05/03/2019 00:00:00,05/03/2023 00:00:00,,Tohnic,Tohnic (brand is Humboldt Marijuana Company),Chad Steelman,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Chad@humboldtmjco.Com,(707) 798-0908,Data Not Available,,
6495,DCC-10003078,Surrendered,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2020 00:00:00,,Pharmers Manufacturing,Pharmers Manufacturing,"Aaron Newsom, Daniel Yoo, Jason Sweatt, Seth Frederick Smith",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Santa Cruz,Data Not Available,Aaron@scveteransalliance.Com,(831) 431-6347,Data Not Available,,
6496,DCC-10003081,Surrendered,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2025 00:00:00,,"Genex Trading, Inc.","Genex Trading, Inc.",David Abovian,Corporation,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,David@genextrading.Com,(424) 217-1717,Data Not Available,,
6497,DCC-10003083,Surrendered,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/03/2019 00:00:00,01/02/2020 00:00:00,,"Mme Mfdst, Inc.",MedMen Manufacturing,"Adam Bierman, Andrew Modlin, Benjamin Cook, Michael Kramer",Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Raj.Malyala@medmen.Com,(424) 268-8634,Data Not Available,,
6498,DCC-10003084,Expired,Provisional,Manufacturer - Type 7,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2020 00:00:00,,"Ice House Rd, LLC",Mohave Cannabis Co.,"CURTIS Devine, Debbie Hunter, Gerald Telles",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Devine@simmslaw.Com,(760) 420-1846,Data Not Available,,
6499,DCC-10003085,Expired,Provisional,Manufacturer - Type 7,Medicinal,05/03/2019 00:00:00,05/03/2020 00:00:00,,Asian Pacific Health & Wellness,Asian Pacific Health & Wellness,Thuy Nguyen,Corporation,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Lashone.Harris@apollocultivationmanagement.Com,(949) 793-2766,Data Not Available,,
6500,DCC-10003086,Expired,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2020 00:00:00,,Rich Rolling LLC,Rich Cannabis Co.,Richard Bitar,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Rjbitar@gmail.Com,(626) 428-6181,Data Not Available,,
6501,DCC-10003087,Surrendered,Provisional,Manufacturer - Type 6,Medicinal,05/03/2019 00:00:00,05/06/2020 00:00:00,,"Kjm Data And Research, LLC",KJM Data and Research,Keenan Soares,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Sonoma,Data Not Available,Keenan@pureintentions.Us,(707) 322-8546,Data Not Available,,
6502,DCC-10003088,Expired,Annual,Manufacturer - Type N,Adult-Use and Medicinal,05/03/2019 00:00:00,05/03/2024 00:00:00,,Kaya Capital,Haze and Main,Sean Dempsey,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Travis@hazeandmainca.Com,(832) 928-7837,Data Not Available,,
6503,DCC-10003091,Surrendered,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,03/08/2021 00:00:00,06/25/2021 00:00:00,,The Grow Foundry California LLC,Coda Signature,"Brien Sauchelli, David Hand, Elizabeth Cooke, Lauren Gockley, Marjorie Chimes, Mark Grindeland, Patrick Zachary",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Brien@codasignature.Com,(212) 741-6551,Data Not Available,,
6504,DCC-10003095,Expired,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/06/2019 00:00:00,05/06/2020 00:00:00,,"Gs Ventures, Inc.","GS Ventures, Inc.",Nicholas Nevens,Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,N_Nevens@icloud.Com,(510) 415-6053,Data Not Available,,
6505,DCC-10003096,Expired,Provisional,Manufacturer - Type N,Adult-Use and Medicinal,05/06/2019 00:00:00,06/07/2024 00:00:00,,"Seabright Manufacturing, Inc.",Seabright Farms,Robert Marbach,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Michelle@seabrightfarms.Com,(562) 436-3276,Data Not Available,,
6506,DCC-10003097,Active,Annual,Manufacturer - Type 7,Adult-Use and Medicinal,05/06/2019 00:00:00,05/06/2026 00:00:00,,"Rubberrock, Inc.","Rubberrock, Inc.","Jamaine Pitter, Kevin Ahaesy, Tai Lan",Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Kevin@towngasoakland.Com,(510) 368-3342,Data Not Available,,
6507,DCC-10003098,Active,Annual,Manufacturer - Type 6,Adult-Use and Medicinal,05/06/2019 00:00:00,05/06/2026 00:00:00,,Supreme Oak Ventures,OAKLIEN MANUFACTURING,"Eric Washington, LaSonya Green-Washington, Lee Chew",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Info@supremeoakLLC.Com,(510) 282-6504,Data Not Available,,
6508,DCC-10003099,Expired,Provisional,Manufacturer - Type 6,Adult-Use and Medicinal,05/06/2019 00:00:00,05/06/2022 00:00:00,,"Md Torp, Inc.","MD Torp, Inc.",Michael Davila,Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Ceo@kgbreserve.Com,(305) 710-7668,Data Not Available,,
