id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
739,C12-0000167-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/11/2019 00:00:00,07/10/2026 00:00:00,,"Caps Apothecary, Inc.",Data Not Available,"Edith Spitz, ELIRAN MALUL, JACOV MALUL",Corporation,"Distributor, Retailer, Level 1 Manufacturer",690 Garnet Ave W,Palm Springs,CA,Riverside,92262,Barewoods1@gmail.Com,(818) 219-3572,Data Not Available,33.904341,-116.553321
740,C12-0000168-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/11/2019 00:00:00,07/10/2026 00:00:00,,Berkeley Compassionate Care Center,Hi Fidelity,"David Prinz, Debby Goldsberry, Marc Weinstein",Corporation,"Level 1 Manufacturer, Retailer, Distributor",2465 Telegraph Ave,Berkeley,CA,Alameda,94704,Debby@hifigreen.Com,(510) 838-2400,Data Not Available,37.86576456,-122.25855738
741,C12-0000169-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/11/2019 00:00:00,07/10/2022 00:00:00,,"Greenleef, LLC",Data Not Available,Douglas Stewart,Limited Liability Company,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Dstewart@greenleef.Co,(510) 735-1471,Data Not Available,,
742,C12-0000170-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use,07/12/2019 00:00:00,07/11/2026 00:00:00,,"Royal Key, LLC","Royal Key Organics, Suprize Suprize, Substance, Key Extracts","Erin Hamilton, Josh Vert",Limited Liability Company,"Cultivator (less than 10K sq ft), Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Eveda333@gmail.Com,(510) 451-1431,Data Not Available,,
743,C12-0000171-LIC,Revoked,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/12/2019 00:00:00,07/11/2021 00:00:00,,Rubicon Outreach Corporation,RUBICON OUTREACH CORPORATION,"Christopher Ralph, Ian Christensen, MICHELLE HOLEMAN",Corporation,"Distributor, Cultivator (less than 10K sq ft), Level 1 Manufacturer",Not Published,Data Not Available,CA,Riverside,Data Not Available,Rubiconoutreach@gmail.Com,(760) 991-3800,Data Not Available,,
744,C12-0000172-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/13/2019 00:00:00,07/12/2022 00:00:00,,Green Space Holdings LLC,Data Not Available,"Blair Ingram, James Victor, John Alston",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,John@jameshenrysf.Com,(318) 512-0525,Data Not Available,,
745,C12-0000173-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/14/2019 00:00:00,07/13/2022 00:00:00,,The Medical Strain Ventures,Data Not Available,Andre Shavers,Corporation,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Themedicalstrain@gmail.Com,(510) 610-7305,Data Not Available,,
746,C12-0000174-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/14/2019 00:00:00,07/13/2020 00:00:00,,"Green Pasture Technologies, Inc.",Data Not Available,"Anthony Ricci, Sean Morin, Suren Avunjian",Corporation,"Cultivator (less than 10K sq ft), Distributor, Level 1 Manufacturer",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Suren@avunjian.Com,(818) 395-4659,Data Not Available,,
747,C12-0000175-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use,07/15/2019 00:00:00,07/14/2022 00:00:00,,Connected Transportation Partners Inc.,CONNECTED TRANSPORTATION PARTNERS INC.,"Marvin  Wilcher, Sharisse Lanaux",Corporation,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,Marvin@connectedtransportinc.Com,(916) 955-8847,Data Not Available,,
748,C12-0000176-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/15/2019 00:00:00,07/14/2026 00:00:00,,"Citrus Hill, Inc.",Data Not Available,"Dimitry  Shkolnikov, Eric Valianti, Svetlana Shkolikov",Corporation,"Distributor, Indoor, Cultivator (less than 10K sq ft), Level 1 Manufacturer",Not Published,Data Not Available,CA,Sonoma,Data Not Available,Mcmahon6262@gmail.Com,(845) 853-6262,Data Not Available,,
749,C12-0000177-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/15/2019 00:00:00,07/14/2021 00:00:00,,"Remedy Access Association, Inc.",Organic Brands & Capital Green,Ramyar Khoshbin,Corporation,"Level 1 Manufacturer, Mixed Light, Cultivator (less than 10K sq ft), Indoor, Distributor",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Kingdavidsupply@gmail.Com,(747) 444-7274,Data Not Available,,
750,C12-0000178-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/15/2019 00:00:00,07/14/2025 00:00:00,,Luvbrite Collective,Luvbrite Collective,"Ashkan Motamen, Ramin Benyamini",Corporation,"Cultivator (less than 10K sq ft), Distributor, Level 1 Manufacturer",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Amotamen@codla.Com,(310) 922-6005,Data Not Available,,
751,C12-0000179-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2025 00:00:00,,Jnba Corporation,JNBA Corporation,Mingjia Chang,Limited Liability Company,"Retailer Non-Storefront, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Alameda,Data Not Available,Mingjia.Chang@gmail.Com,(415) 889-3029,Data Not Available,,
752,C12-0000180-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use,07/16/2019 00:00:00,07/15/2022 00:00:00,,Brighter Systems Inc,Data Not Available,"Jeremy Johnson, Justin Shively, Randall Longwith",Corporation,"Cultivator (less than 10K sq ft), Retailer, Level 1 Manufacturer","31887 Corydon Rd, Unit 150-160",Lake Elsinore,CA,Riverside,92530,Brightsystemsincle@gmail.Com,(951) 579-9042,Data Not Available,33.631071,-117.293838
753,C12-0000181-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2026 00:00:00,,Upway LLC,Tree Hopper,"Brandon Lee, Justin Flannery",Limited Liability Company,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Gotobrandonlee@gmail.Com,(415) 250-8405,Data Not Available,,
754,C12-0000182-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2026 00:00:00,,"Pure Humboldt Extractions, LLC",Emerald Genetics,"Jordan Pyhtila, Raul Molina",Limited Liability Company,"Distributor, Indoor, Cultivator (less than 10K sq ft), Level 1 Manufacturer",Not Published,Data Not Available,CA,Humboldt,Data Not Available,Emeraldgeneticshumboldt@gmail.Com,(707) 289-1609,Data Not Available,,
755,C12-0000183-LIC,Expired,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2025 00:00:00,,"Jn Development, Inc.",Haze,"Joshua Santaga, Nathan Lessard",Corporation,"Level 1 Manufacturer, Retailer, Cultivator (less than 10K sq ft), Indoor, Distributor",1761 Smith Ave,San Jose,CA,Santa Clara,95112,Josh@haze420.Com,(408) 324-6944,Data Not Available,37.31335049,-121.86311351
756,C12-0000184-LIC,Revoked,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2020 00:00:00,,Hc Club LLC,Data Not Available,David Rojas,Limited Liability Company,"Distributor, Retailer, Level 1 Manufacturer",455 Orange Show Ln W,San Bernardino,CA,San Bernardino,92408,Teddyted72@yahoo.Com,(909) 729-6119,Data Not Available,34.08079397,-117.29277319
798,C12-0000185-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2026 00:00:00,,Sonoma Cho LLC,Flora Terra,"Alicia  Wingard, David Wingard",Limited Liability Company,"Retailer, Distributor, Indoor, Cultivator (less than 10K sq ft)","1825 Empire Industrial Ct, Suite A",Santa Rosa,CA,Sonoma,95403,Info@floraterraca.Com,(707) 569-4366,Data Not Available,38.470027,-122.748867
864,C12-0000186-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2020 00:00:00,,Ocb Corp Inc.,OCBC,"Jeff Jones, Sal Salman",Corporation,"Retailer, Level 1 Manufacturer, Distributor",690 Hegenberger Rd,Oakland,CA,Alameda,94621,Ocb.Corp.Inc@gmail.Com,(510) 568-6222,Data Not Available,37.74954414,-122.19635612
865,C12-0000187-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/16/2019 00:00:00,07/15/2026 00:00:00,,"Chron Maywood, LLC","CHRON MAYWOOD, LLC",Joe Andrea,Limited Liability Company,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor, Indoor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Joeandrea70@yahoo.Com,(708) 764-6446,Data Not Available,,
866,C12-0000188-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Medicinal,07/17/2019 00:00:00,07/16/2021 00:00:00,,Intangible Love,Intangible Love,"Cisco Negoescu, Marion Chesher, Meili Liu",General Partnership,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Alameda,Data Not Available,Intangiblelovedelivery@gmail.Com,(510) 606-2637,Data Not Available,,
867,C12-0000189-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/17/2019 00:00:00,07/16/2021 00:00:00,,Nibble This LLC,AUTHENTIC 909,"Catherine Bilow, Raquel Origel",Limited Liability Company,"Level 1 Manufacturer, Retailer Non-Storefront, Retailer, Distributor",Not Published,SN Bernrdno,CA,San Bernardino,92408,Rorigel@gmail.Com,(714) 615-1049,Data Not Available,34.080694,-117.293825
868,C12-0000190-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/17/2019 00:00:00,07/16/2024 00:00:00,,Proper Rx Collective,Proper Rx Collective,"Elliott Marshall, Gabriel Herrera",Corporation,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Properrx@gmail.Com,(510) 559-0970,Data Not Available,,
869,C12-0000191-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2023 00:00:00,,"Mag Wellness, Inc",Magnolia Wellness,"Debby Goldsberry, Kevin Singer, Steve Podell",Corporation,"Distributor, Level 1 Manufacturer, Retailer",161 Adeline St,Oakland,CA,Alameda,94607,Dgoldsberry215@gmail.Com,(510) 812-9538,Data Not Available,37.80035292,-122.2898361
870,C12-0000192-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2026 00:00:00,,Mota Inc.,MOTA,Luis Bobadilla,Corporation,"Cultivator (less than 10K sq ft), Distributor, Indoor, Retailer, Level 1 Manufacturer",4001 Sunset Blvd W,Los Angeles,CA,Los Angeles,90029,Info@mota.La,(619) 368-3370,Data Not Available,34.092719,-118.280395
871,C12-0000193-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2026 00:00:00,,Beach Enlightenment And Compassionate Healing Corporation,Liberty Beach Center,"Cynthia Brighton, David Leider, Howard Romanow, Karl Ziegler, Loren Roseman, Renfrew Brighton Jr., Zeeshan Hyder",Corporation,"Level 1 Manufacturer, Retailer, Distributor",1115 W 190th St,Gardena,CA,Los Angeles,90248,Licensing@holisticindustries.Com,(866) 217-4063,Data Not Available,33.858582,-118.295341
872,C12-0000194-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2026 00:00:00,,The Heart Of Humboldt,Data Not Available,"Danny Brownfield, Karen Cavers, Marcia Brownfield",Corporation,"Distributor, Cultivator (less than 10K sq ft), Retailer","601 I St, Suite B Bldg A-D",Arcata,CA,Humboldt,95521,Theheartofhumboldt@gmail.Com,(707) 822-9330,Data Not Available,40.867131,-124.089197
873,C12-0000195-LIC,Revoked,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2024 00:00:00,,Vaagn Martirosyan,Canna Elite,Vaagn Martirosyan,Sole Proprietorship,"Level 1 Manufacturer, Cultivator (less than 10K sq ft), Distributor, Indoor",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Art@lamadeit.Com,(818) 581-5977,Data Not Available,,
874,C12-0000196-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2020 00:00:00,,"Ymcm, LLC",Data Not Available,Douglas Cortina,Limited Liability Company,"Level 1 Manufacturer, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,San Francisco,Data Not Available,Ymcm@osirisco.Com,(415) 463-8302,Data Not Available,,
875,C12-0000197-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2023 00:00:00,,Spencer Wong,SPENCER WONG,Spencer Wong,Sole Proprietorship,"Indoor, Distributor, Cultivator (less than 10K sq ft), Level 1 Manufacturer",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Spudmonkey@ymail.Com,(818) 317-8900,Data Not Available,,
876,C12-0000198-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2021 00:00:00,,Clear Choice Connection,Data Not Available,"ANTHONY LARA, CHRISTOPHER MILLER, KENNETH HERNANDEZ",Corporation,"Level 1 Manufacturer, Cultivator (less than 10K sq ft), Distributor",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Clearchoiceconnection@gmail.Com,(714) 580-9951,Data Not Available,,
877,C12-0000199-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2021 00:00:00,,Clear Choice Connection,Data Not Available,"ANTHONY LARA, CHRISTOPHER MILLER, KENNETH HERNANDEZ",Corporation,"Level 1 Manufacturer, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Clearchoiceconnection@gmail.Com,(714) 580-9951,Data Not Available,,
878,C12-0000200-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2026 00:00:00,,Alternative Research Group,ALTERNATIVE RESEARCH GROUP,Jason McKnight,Corporation,"Level 1 Manufacturer, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Info@greenlabelrx.Com,(909) 680-9419,Data Not Available,,
879,C12-0000201-LIC,Revoked,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/18/2019 00:00:00,07/17/2020 00:00:00,,High Grade Enterprises,Vive,"Jasen Diaz, Vanessa Loera",Corporation,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,Alice@fireduplaw.Com,(510) 340-8510,Data Not Available,,
880,C12-0000202-LIC,Revoked,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2024 00:00:00,,Nimbus Cannabis Delivery LLC,Nimbus,"Beverly Johnson, Lemar key",Limited Liability Company,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Lemar@nimbusdelivered.Com,(510) 990-7733,Data Not Available,,
881,C12-0000203-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2023 00:00:00,,"Joceasoak, LLC",Data Not Available,Javier  Armas,Limited Liability Company,"Level 1 Manufacturer, Retailer Non-Storefront, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Javiersorganics@gmail.Com,(510) 520-5342,Data Not Available,,
882,C12-0000204-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use,07/19/2019 00:00:00,07/18/2023 00:00:00,,Desert's Finest,Data Not Available,"Jonathan Moizel, Samion Shtockmaster, Sergey Kostikian",Corporation,"Distributor, Retailer, Level 1 Manufacturer",12106 Palm Dr,Desert Hot Springs,CA,Riverside,92220,Info@desertsfinest.Org,(760) 671-9220,Data Not Available,33.96067653,-116.50091489
883,C12-0000205-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2025 00:00:00,,Herbalcure Corporation,HERBALCURE CORPORATION,Peter Tejera,Corporation,"Level 1 Manufacturer, Retailer, Distributor",17601 S Denver Ave,Gardena,CA,Los Angeles,90248,Pt@honeyvape.Buzz,(828) 484-6639,Data Not Available,33.870554,-118.283113
887,C12-0000206-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/19/2019 00:00:00,07/18/2024 00:00:00,,"Medcare Farms 2.0, LLC","MEDCARE FARMS 2.0, LLC","garin heslop, kelly heslop",Limited Liability Company,"Retailer, Level 1 Manufacturer, Distributor, Indoor, Cultivator (less than 10K sq ft)","29395 Hunco Way, Bldg A",Lake Elsinore,CA,Riverside,92530,Kelly@medcarefarms.Com,(951) 961-7653,Data Not Available,33.69035,-117.344095
1818,C12-0000207-LIC,Expired,Provisional,Commercial -  Microbusiness,Medicinal,07/20/2019 00:00:00,07/19/2022 00:00:00,,Intangible Love,Data Not Available,"Cisco Negoescu, Marion Chesher, Meili Liu",General Partnership,"Level 1 Manufacturer, Retailer Non-Storefront, Cultivator (less than 10K sq ft), Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Intangiblelovedelivery@gmail.Com,(510) 606-2637,Data Not Available,,
1819,C12-0000208-LIC,Revoked,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2025 00:00:00,,Saints Place LLC,Saints Place LLC,"Christopher  Sarkissian, Jaime Alefosio",Limited Liability Company,"Retailer Non-Storefront, Level 1 Manufacturer, Cultivator (less than 10K sq ft), Indoor, Distributor",Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Jcfundingcapital@gmail.Com,(714) 588-7789,Data Not Available,,
1820,C12-0000209-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/22/2019 00:00:00,07/21/2021 00:00:00,,Verus 1 LLC,Dreamy Delivery Bay Area,"Bryce Nichter, German Burtscher, Joshua Chase, Noah Hagaman",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,Joshua.Eugene.Chase@gmail.Com,(510) 333-6835,Data Not Available,,
1821,C12-0000210-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/23/2019 00:00:00,07/22/2020 00:00:00,,Southern California Organic Treatment Inc,Data Not Available,"Jeremy Salisbury, Nicole Salisbury",Corporation,"Cultivator (less than 10K sq ft), Retailer, Level 1 Manufacturer","64949 Mission Lakes Blvd, Suite 108",DSRT Hot SPGS,CA,Riverside,92240,Nicole@gpodhs.Com,(760) 894-3146,Data Not Available,33.97607012,-116.52837125
1822,C12-0000211-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/23/2019 00:00:00,07/22/2020 00:00:00,,Cannaplex Regulatory Compliance,Data Not Available,"Benjamin  Ng, John Bonagofsky",Limited Liability Company,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,Todd@cannaplex.Com,(213) 842-1545,Data Not Available,,
1823,C12-0000212-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/23/2019 00:00:00,07/22/2020 00:00:00,,"Cj Exclusives, Inc.",Data Not Available,"john muraco, Karen Skalt, Vyacheslav Sadykov",Corporation,"Retailer Non-Storefront, Level 1 Manufacturer, Distributor",Not Published,Data Not Available,CA,Alameda,Data Not Available,Alice@fireduplaw.Com,(415) 933-7413,Data Not Available,,
1824,C12-0000213-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/23/2019 00:00:00,07/22/2025 00:00:00,,"Kzd Ventures, Inc.","KZD VENTURES, INC.","Khalid Raz, Khoshal Raz, Osamah Raza",Corporation,"Distributor, Level 1 Manufacturer, Retailer Non-Storefront",Not Published,Data Not Available,CA,Alameda,Data Not Available,Khoshal_Raz@hotmail.Com,(510) 520-7048,Data Not Available,,
1825,C12-0000214-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,03/17/2026 00:00:00,03/17/2027 00:00:00,,"House Of Ldlr, LLC","House of LDLR, LLC","Luna  de la Riva, Luz de la Riva",Limited Liability Company,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Luz@houseofldlr.Com,(510) 815-3926,Data Not Available,,
1826,C12-0000215-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,Vfarm1509,Rose Collective,"Ann Athey, Rajesh Manek",Corporation,"Level 1 Manufacturer, Retailer, Distributor, Cultivator (less than 10K sq ft)",411 Rose Ave,Venice,CA,Los Angeles,90291,Annlawrenceathey@gmail.Com,(626) 221-2920,Data Not Available,33.99793739,-118.47486197
19977,C12-0000216-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2024 00:00:00,,"Caliva Camisj2, Inc",Deli by Caliva San Jose,"Greg Gamet, Judith Schvimmer, Laurie Holcomb, Marshall  Minor",Corporation,"Distributor, Retailer, Level 1 Manufacturer",92 Pullman Way,San Jose,CA,Santa Clara,95111,Licensing@gocaliva.Com,(408) 387-3334,Data Not Available,37.290132,-121.849496
19978,C12-0000217-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use,07/24/2019 00:00:00,07/23/2024 00:00:00,,Apothek Ventures LLC [Equity Retailer],Apothek [Equity Retailer],Victoria Fletcher,Limited Liability Company,"Retailer, Cultivator (less than 10K sq ft), Distributor",61 Main St,Isleton,CA,Sacramento,95641,Legalinfo@apothek.Co,(916) 623-4133,Data Not Available,38.16307,-121.6042
19979,C12-0000218-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,"The Micro Buddery, Inc.",.,"Larry Lorin, Lynn Byrnes",Corporation,"Retailer, Level 1 Manufacturer, Distributor, Cultivator (less than 10K sq ft)",66321 Pierson Blvd,DSRT Hot SPGS,CA,Riverside,92240,Lynnmbyrnes@gmail.Com,(833) 278-3379,Data Not Available,33.961151,-116.504506
19980,C12-0000219-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,"Btd, Inc.",10th Street Cannabis Co.,Brando Duong,Corporation,"Distributor, Level 1 Manufacturer, Retailer",2121 10th St S,San Jose,CA,Santa Clara,95112,Duongqt@gmail.Com,(408) 881-2391,Data Not Available,37.309848,-121.856931
19981,C12-0000220-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2022 00:00:00,,"High Hacks Holdings, Inc.","Lyfted Distribution & Logistics, 831 Delivery, 831 Extracts, 831 Farms",Toby Morning,Corporation,"Distributor, Retailer Non-Storefront, Level 1 Manufacturer",Not Published,Data Not Available,CA,Alameda,Data Not Available,Toby@lyfted.Co,(831) 295-1482,Data Not Available,,
19982,C12-0000221-LIC,Surrendered,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2022 00:00:00,,"Joy Industries, Inc.","JOY INDUSTRIES, INC.",Joy Meredith,Corporation,"Level 1 Manufacturer, Retailer, Distributor, Cultivator (less than 10K sq ft)",3301 Micro Pl,Palm Springs,CA,Riverside,92262,Joyoflifewellness@gmail.Com,(760) 333-6820,Data Not Available,33.8817719,-116.50753248
19983,C12-0000222-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2021 00:00:00,,"Joy Industries, Inc.",Joy of Wellness of Palm Springs,Joy Meredith,Corporation,"Cultivator (less than 10K sq ft), Distributor, Level 1 Manufacturer",Not Published,Data Not Available,CA,Riverside,Data Not Available,Joyoflifewellness@gmail.Com,(760) 333-6820,Data Not Available,,
19984,C12-0000223-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/24/2019 00:00:00,07/23/2026 00:00:00,,"Red Moon, Inc.",Data Not Available,Serob Papazyan,Corporation,"Distributor, Cultivator (less than 10K sq ft), Retailer",14350 W Oxnard St,Van Nuys,CA,Los Angeles,91401,Jan9346@gmail.Com,(818) 997-6912,Data Not Available,34.17910248,-118.44618013
3681,C12-0000224-LIC,Active,Annual,Commercial -  Microbusiness,Adult-Use and Medicinal,07/25/2019 00:00:00,07/24/2026 00:00:00,,Hotn Club,March and Ash,"Bradley Ulisky, Breton Peace, Howard Mills, John Greenwood, Joseph Attiq, Thomas Salzillo",Corporation,"Distributor, Retailer, Level 1 Manufacturer","78010 Country Club Dr, Suite 100",Palm Desert,CA,Riverside,92211,Bradley@hotn.Club,(724) 355-5457,Data Not Available,33.758506,-116.303438
3708,C12-0000225-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/25/2019 00:00:00,07/24/2024 00:00:00,,"Micro Bop, LLC","MICRO BOP, LLC",Justin Givens,Limited Liability Company,"Level 1 Manufacturer, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Sacramento,Data Not Available,Mpcc215@gmail.Com,(916) 698-3310,Data Not Available,,
3709,C12-0000226-LIC,Active,Annual,Commercial -  Microbusiness,Medicinal,07/25/2019 00:00:00,07/24/2026 00:00:00,,"Heart Rock Enterprises, Inc.",Producer Owners of the Emerald Triangle,Michael Curran,Corporation,"Cultivator (less than 10K sq ft), Distributor, Level 1 Manufacturer, Outdoor, Retailer Non-Storefront",Not Published,Data Not Available,CA,Trinity,Data Not Available,Heartrockenterprises@aol.Com,(530) 784-3899,Data Not Available,,
3710,C12-0000227-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use and Medicinal,07/25/2019 00:00:00,07/24/2022 00:00:00,,"The Honest Circle, Inc",Data Not Available,Amar Singh,Corporation,"Level 1 Manufacturer, Distributor, Cultivator (less than 10K sq ft)",Not Published,Data Not Available,CA,Alameda,Data Not Available,Amar@honestbuds.Com,(925) 719-6568,Data Not Available,,
3711,C12-0000228-LIC,Expired,Provisional,Commercial -  Microbusiness,Adult-Use,07/26/2019 00:00:00,07/25/2023 00:00:00,,Sky Ranch Ventures,Green Cal Growers,PHILIP ANDERSON,Corporation,"Level 1 Manufacturer, Cultivator (less than 10K sq ft), Distributor",Not Published,Data Not Available,CA,Santa Clara,Data Not Available,Phillucky13@yahoo.Com,(530) 514-8302,Data Not Available,,
